,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
29706,29706,2018-04-16 14:04:41,818,3301,83.18,1346681,15,0,0
29707,29707,2018-04-16 14:04:41,947,2068,77.16,1346681,15,0,0
29708,29708,2018-04-16 14:06:17,485,433,14.58,1346777,15,0,0
29709,29709,2018-04-16 14:06:53,800,1817,84.38,1346813,15,0,0
29710,29710,2018-04-16 14:06:58,55,1483,18.51,1346818,15,0,0
29711,29711,2018-04-16 14:07:01,400,2030,59.55,1346821,15,0,0
29712,29712,2018-04-16 14:08:14,6,786,23.16,1346894,15,0,0
29713,29713,2018-04-16 14:08:25,277,3751,24.1,1346905,15,0,0
29714,29714,2018-04-16 14:09:24,647,309,22.8,1346964,15,0,0
29715,29715,2018-04-16 14:09:25,783,4136,28.45,1346965,15,0,0
29716,29716,2018-04-16 14:10:35,911,2868,24.51,1347035,15,0,0
29717,29717,2018-04-16 14:13:48,575,801,113.61,1347228,15,0,0
29718,29718,2018-04-16 14:13:58,453,708,99.76,1347238,15,0,0
29719,29719,2018-04-16 14:16:56,65,4571,2.93,1347416,15,0,0
29720,29720,2018-04-16 14:17:19,78,3175,133.22,1347439,15,0,0
29721,29721,2018-04-16 14:17:24,679,3017,50.39,1347444,15,0,0
29722,29722,2018-04-16 14:17:38,826,863,98.82,1347458,15,0,0
29723,29723,2018-04-16 14:17:50,555,751,8.93,1347470,15,0,0
29724,29724,2018-04-16 14:19:11,769,2937,69.28,1347551,15,0,0
29725,29725,2018-04-16 14:19:32,119,2383,91.65,1347572,15,0,0
29726,29726,2018-04-16 14:19:49,554,4276,28.37,1347589,15,0,0
29727,29727,2018-04-16 14:20:51,719,3124,72.03,1347651,15,0,0
29728,29728,2018-04-16 14:21:36,561,4711,37.84,1347696,15,0,0
29729,29729,2018-04-16 14:21:37,285,1761,3.19,1347697,15,0,0
29730,29730,2018-04-16 14:21:58,649,4526,102.47,1347718,15,0,0
29731,29731,2018-04-16 14:22:08,703,2320,65.98,1347728,15,0,0
29732,29732,2018-04-16 14:22:17,472,755,40.32,1347737,15,0,0
29733,29733,2018-04-16 14:22:40,448,2566,71.75,1347760,15,0,0
29734,29734,2018-04-16 14:22:51,566,4109,25.97,1347771,15,0,0
29735,29735,2018-04-16 14:23:29,365,4139,13.33,1347809,15,0,0
29736,29736,2018-04-16 14:23:51,274,4160,68.4,1347831,15,0,0
29737,29737,2018-04-16 14:24:11,527,4731,9.87,1347851,15,0,0
29738,29738,2018-04-16 14:24:12,129,1463,71.07,1347852,15,0,0
29739,29739,2018-04-16 14:24:37,29,3606,38.44,1347877,15,0,0
29740,29740,2018-04-16 14:25:27,20,2297,8.66,1347927,15,0,0
29741,29741,2018-04-16 14:25:38,548,3445,112.43,1347938,15,0,0
29742,29742,2018-04-16 14:25:47,59,1351,12.36,1347947,15,0,0
29743,29743,2018-04-16 14:26:06,355,3682,18.57,1347966,15,0,0
29744,29744,2018-04-16 14:26:33,108,4379,90.19,1347993,15,0,0
29745,29745,2018-04-16 14:26:45,577,4358,25.21,1348005,15,0,0
29746,29746,2018-04-16 14:26:56,284,2667,72.34,1348016,15,0,0
29747,29747,2018-04-16 14:29:00,877,4013,107.18,1348140,15,0,0
29748,29748,2018-04-16 14:29:44,220,3587,127.89,1348184,15,0,0
29749,29749,2018-04-16 14:30:28,775,2904,36.94,1348228,15,0,0
29750,29750,2018-04-16 14:31:44,704,2164,83.43,1348304,15,0,0
29751,29751,2018-04-16 14:32:21,619,161,29.56,1348341,15,0,0
29752,29752,2018-04-16 14:33:55,391,4389,8.81,1348435,15,0,0
29753,29753,2018-04-16 14:34:02,966,2721,77.87,1348442,15,0,0
29754,29754,2018-04-16 14:34:42,671,682,30.83,1348482,15,0,0
29755,29755,2018-04-16 14:34:49,466,4711,21.55,1348489,15,0,0
29756,29756,2018-04-16 14:35:44,354,2638,1.85,1348544,15,0,0
29757,29757,2018-04-16 14:35:50,738,3331,9.76,1348550,15,0,0
29758,29758,2018-04-16 14:36:15,179,4349,32.38,1348575,15,0,0
29759,29759,2018-04-16 14:36:30,392,1351,74.33,1348590,15,0,0
29760,29760,2018-04-16 14:36:58,209,3502,39.77,1348618,15,0,0
29761,29761,2018-04-16 14:37:03,621,4377,109.08,1348623,15,0,0
29762,29762,2018-04-16 14:37:48,562,0,88.79,1348668,15,0,0
29763,29763,2018-04-16 14:38:00,962,3661,11.76,1348680,15,0,0
29764,29764,2018-04-16 14:38:14,900,3786,47.47,1348694,15,0,0
29765,29765,2018-04-16 14:38:15,83,4228,83.99,1348695,15,0,0
29766,29766,2018-04-16 14:38:22,976,4425,33.24,1348702,15,0,0
29767,29767,2018-04-16 14:38:24,855,898,68.82,1348704,15,0,0
29768,29768,2018-04-16 14:38:29,409,4174,104.51,1348709,15,0,0
29769,29769,2018-04-16 14:39:17,585,1082,41.38,1348757,15,0,0
29770,29770,2018-04-16 14:39:19,581,4453,48.52,1348759,15,0,0
29771,29771,2018-04-16 14:39:33,226,3268,22.74,1348773,15,0,0
29772,29772,2018-04-16 14:42:30,186,1589,98.27,1348950,15,0,0
29773,29773,2018-04-16 14:42:50,351,2994,17.16,1348970,15,0,0
29774,29774,2018-04-16 14:43:21,154,29,65.62,1349001,15,0,0
29775,29775,2018-04-16 14:43:21,625,4323,120.81,1349001,15,0,0
29776,29776,2018-04-16 14:43:43,919,4826,42.2,1349023,15,0,0
29777,29777,2018-04-16 14:44:29,440,2031,25.45,1349069,15,0,0
29778,29778,2018-04-16 14:44:30,664,4133,17.3,1349070,15,0,0
29779,29779,2018-04-16 14:44:31,339,666,58.96,1349071,15,0,0
29780,29780,2018-04-16 14:44:43,681,1237,81.18,1349083,15,0,0
29781,29781,2018-04-16 14:44:47,767,4749,9.89,1349087,15,0,0
29782,29782,2018-04-16 14:46:44,36,4888,15.81,1349204,15,0,0
29783,29783,2018-04-16 14:47:38,472,2153,104.35,1349258,15,0,0
29784,29784,2018-04-16 14:47:53,489,10,24.96,1349273,15,0,0
29785,29785,2018-04-16 14:48:16,637,2967,63.33,1349296,15,0,0
29786,29786,2018-04-16 14:48:22,781,3323,34.49,1349302,15,0,0
29787,29787,2018-04-16 14:49:20,274,4160,80.5,1349360,15,0,0
29788,29788,2018-04-16 14:49:28,68,1286,36.15,1349368,15,0,0
29789,29789,2018-04-16 14:49:57,870,2663,79.02,1349397,15,0,0
29790,29790,2018-04-16 14:50:53,556,4650,4.46,1349453,15,0,0
29791,29791,2018-04-16 14:51:23,182,3880,55.41,1349483,15,0,0
29792,29792,2018-04-16 14:51:44,731,918,52.6,1349504,15,0,0
29793,29793,2018-04-16 14:51:53,144,4405,78.2,1349513,15,0,0
29794,29794,2018-04-16 14:52:02,620,4301,46.0,1349522,15,0,0
29795,29795,2018-04-16 14:52:17,605,2882,49.06,1349537,15,0,0
29796,29796,2018-04-16 14:52:18,933,1687,146.61,1349538,15,0,0
29797,29797,2018-04-16 14:54:14,17,3286,93.57,1349654,15,0,0
29798,29798,2018-04-16 14:55:52,154,2698,76.25,1349752,15,0,0
29799,29799,2018-04-16 14:57:16,177,3091,31.89,1349836,15,0,0
29800,29800,2018-04-16 14:57:33,261,2258,63.42,1349853,15,0,0
29801,29801,2018-04-16 14:59:58,372,1249,287.45,1349998,15,1,3
29802,29802,2018-04-16 15:00:39,667,2689,42.88,1350039,15,0,0
29803,29803,2018-04-16 15:01:22,853,1783,2.42,1350082,15,0,0
29804,29804,2018-04-16 15:02:48,780,3194,12.77,1350168,15,0,0
29805,29805,2018-04-16 15:04:22,236,628,52.13,1350262,15,0,0
29806,29806,2018-04-16 15:06:00,66,3842,37.86,1350360,15,0,0
29807,29807,2018-04-16 15:07:43,768,2951,66.17,1350463,15,0,0
29808,29808,2018-04-16 15:08:09,222,2298,51.62,1350489,15,0,0
29809,29809,2018-04-16 15:08:20,465,1700,68.03,1350500,15,0,0
29810,29810,2018-04-16 15:08:32,290,3329,42.63,1350512,15,0,0
29811,29811,2018-04-16 15:09:21,535,4125,9.53,1350561,15,0,0
29812,29812,2018-04-16 15:10:15,348,1765,169.88,1350615,15,0,0
29813,29813,2018-04-16 15:10:53,329,4543,49.58,1350653,15,0,0
29814,29814,2018-04-16 15:13:07,134,4207,90.94,1350787,15,0,0
29815,29815,2018-04-16 15:13:40,968,4696,67.52,1350820,15,0,0
29816,29816,2018-04-16 15:13:41,542,368,13.59,1350821,15,0,0
29817,29817,2018-04-16 15:13:50,787,335,57.85,1350830,15,0,0
29818,29818,2018-04-16 15:14:24,128,3086,80.52,1350864,15,0,0
29819,29819,2018-04-16 15:15:42,210,2640,12.34,1350942,15,0,0
29820,29820,2018-04-16 15:16:06,632,66,1.54,1350966,15,0,0
29821,29821,2018-04-16 15:16:20,312,38,83.42,1350980,15,0,0
29822,29822,2018-04-16 15:16:58,167,343,59.75,1351018,15,0,0
29823,29823,2018-04-16 15:17:50,635,689,7.56,1351070,15,0,0
29824,29824,2018-04-16 15:17:53,103,2306,22.0,1351073,15,0,0
29825,29825,2018-04-16 15:18:25,173,4670,29.26,1351105,15,0,0
29826,29826,2018-04-16 15:18:32,594,2604,42.8,1351112,15,0,0
29827,29827,2018-04-16 15:18:46,240,1953,17.4,1351126,15,0,0
29828,29828,2018-04-16 15:19:16,379,3788,22.59,1351156,15,0,0
29829,29829,2018-04-16 15:19:37,387,3024,127.47,1351177,15,0,0
29830,29830,2018-04-16 15:19:47,625,728,68.61,1351187,15,0,0
29831,29831,2018-04-16 15:19:54,180,2455,13.46,1351194,15,0,0
29832,29832,2018-04-16 15:20:13,773,4024,77.75,1351213,15,0,0
29833,29833,2018-04-16 15:21:50,382,949,21.5,1351310,15,0,0
29834,29834,2018-04-16 15:22:02,472,3817,84.18,1351322,15,0,0
29835,29835,2018-04-16 15:22:48,824,865,74.25,1351368,15,0,0
29836,29836,2018-04-16 15:23:06,27,1867,70.4,1351386,15,0,0
29837,29837,2018-04-16 15:23:13,952,4688,54.18,1351393,15,0,0
29838,29838,2018-04-16 15:24:40,810,4885,114.16,1351480,15,0,0
29839,29839,2018-04-16 15:24:41,71,2966,229.59,1351481,15,1,1
29840,29840,2018-04-16 15:25:04,865,4514,45.51,1351504,15,0,0
29841,29841,2018-04-16 15:25:18,866,2877,22.1,1351518,15,0,0
29842,29842,2018-04-16 15:26:23,38,2454,8.08,1351583,15,0,0
29843,29843,2018-04-16 15:26:33,74,769,7.76,1351593,15,0,0
29844,29844,2018-04-16 15:27:04,849,3225,99.59,1351624,15,0,0
29845,29845,2018-04-16 15:27:29,866,3089,93.79,1351649,15,0,0
29846,29846,2018-04-16 15:27:53,833,2044,18.15,1351673,15,0,0
29847,29847,2018-04-16 15:28:13,81,4553,85.11,1351693,15,0,0
29848,29848,2018-04-16 15:29:15,798,925,54.81,1351755,15,0,0
29849,29849,2018-04-16 15:29:23,466,2974,16.54,1351763,15,0,0
29850,29850,2018-04-16 15:29:42,148,4567,35.94,1351782,15,0,0
29851,29851,2018-04-16 15:29:49,298,4813,1.21,1351789,15,0,0
29852,29852,2018-04-16 15:30:15,837,823,6.61,1351815,15,0,0
29853,29853,2018-04-16 15:30:36,977,4267,41.59,1351836,15,0,0
29854,29854,2018-04-16 15:31:52,544,17,145.9,1351912,15,1,3
29855,29855,2018-04-16 15:32:24,224,951,58.84,1351944,15,0,0
29856,29856,2018-04-16 15:33:48,998,138,18.43,1352028,15,0,0
29857,29857,2018-04-16 15:33:53,786,593,43.51,1352033,15,0,0
29858,29858,2018-04-16 15:34:05,181,2725,145.37,1352045,15,0,0
29859,29859,2018-04-16 15:35:48,878,3561,21.12,1352148,15,0,0
29860,29860,2018-04-16 15:35:48,72,1752,23.82,1352148,15,0,0
29861,29861,2018-04-16 15:35:58,255,1194,28.86,1352158,15,0,0
29862,29862,2018-04-16 15:36:04,633,3077,140.92,1352164,15,0,0
29863,29863,2018-04-16 15:36:09,727,352,8.38,1352169,15,0,0
29864,29864,2018-04-16 15:36:15,260,3063,87.91,1352175,15,0,0
29865,29865,2018-04-16 15:36:50,122,100,25.21,1352210,15,0,0
29866,29866,2018-04-16 15:37:22,519,4567,70.26,1352242,15,0,0
29867,29867,2018-04-16 15:37:29,919,3513,51.49,1352249,15,0,0
29868,29868,2018-04-16 15:38:56,761,1099,37.88,1352336,15,0,0
29869,29869,2018-04-16 15:39:02,220,2852,33.29,1352342,15,0,0
29870,29870,2018-04-16 15:39:20,919,893,61.42,1352360,15,0,0
29871,29871,2018-04-16 15:39:32,847,1891,106.72,1352372,15,0,0
29872,29872,2018-04-16 15:40:16,589,708,52.66,1352416,15,0,0
29873,29873,2018-04-16 15:41:09,802,3657,60.51,1352469,15,0,0
29874,29874,2018-04-16 15:43:10,417,1886,33.78,1352590,15,0,0
29875,29875,2018-04-16 15:43:19,98,2262,5.38,1352599,15,0,0
29876,29876,2018-04-16 15:43:47,154,3310,47.81,1352627,15,0,0
29877,29877,2018-04-16 15:44:41,915,2343,58.96,1352681,15,0,0
29878,29878,2018-04-16 15:45:29,990,100,43.97,1352729,15,0,0
29879,29879,2018-04-16 15:45:53,274,3985,46.63,1352753,15,0,0
29880,29880,2018-04-16 15:48:04,140,4862,66.44,1352884,15,0,0
29881,29881,2018-04-16 15:48:31,369,2743,79.7,1352911,15,0,0
29882,29882,2018-04-16 15:48:51,551,4798,15.88,1352931,15,0,0
29883,29883,2018-04-16 15:49:01,102,4842,5.88,1352941,15,0,0
29884,29884,2018-04-16 15:49:11,874,3162,49.54,1352951,15,0,0
29885,29885,2018-04-16 15:50:28,706,41,94.95,1353028,15,0,0
29886,29886,2018-04-16 15:50:39,369,3768,75.05,1353039,15,0,0
29887,29887,2018-04-16 15:51:08,388,3344,13.47,1353068,15,0,0
29888,29888,2018-04-16 15:51:36,732,3500,96.84,1353096,15,0,0
29889,29889,2018-04-16 15:51:55,750,958,34.34,1353115,15,0,0
29890,29890,2018-04-16 15:52:32,830,1035,73.43,1353152,15,0,0
29891,29891,2018-04-16 15:52:54,164,4990,28.65,1353174,15,0,0
29892,29892,2018-04-16 15:53:11,112,2180,14.08,1353191,15,0,0
29893,29893,2018-04-16 15:53:30,63,3484,105.68,1353210,15,0,0
29894,29894,2018-04-16 15:53:31,235,3078,8.09,1353211,15,0,0
29895,29895,2018-04-16 15:54:18,900,521,138.52,1353258,15,0,0
29896,29896,2018-04-16 15:54:39,238,2145,8.72,1353279,15,0,0
29897,29897,2018-04-16 15:55:20,733,711,53.69,1353320,15,0,0
29898,29898,2018-04-16 15:55:33,54,3498,95.26,1353333,15,0,0
29899,29899,2018-04-16 15:55:41,405,3156,50.83,1353341,15,1,2
29900,29900,2018-04-16 15:55:43,403,637,13.15,1353343,15,0,0
29901,29901,2018-04-16 15:56:10,651,1762,157.71,1353370,15,0,0
29902,29902,2018-04-16 15:56:13,983,1325,108.59,1353373,15,0,0
29903,29903,2018-04-16 15:57:21,112,4996,53.03,1353441,15,0,0
29904,29904,2018-04-16 15:58:27,564,14,95.93,1353507,15,0,0
29905,29905,2018-04-16 15:58:43,182,41,51.16,1353523,15,0,0
29906,29906,2018-04-16 16:00:35,301,1877,70.46,1353635,15,0,0
29907,29907,2018-04-16 16:01:10,230,3002,56.31,1353670,15,0,0
29908,29908,2018-04-16 16:01:17,573,3341,79.81,1353677,15,0,0
29909,29909,2018-04-16 16:01:47,878,1734,6.05,1353707,15,0,0
29910,29910,2018-04-16 16:03:11,632,4031,13.17,1353791,15,0,0
29911,29911,2018-04-16 16:03:33,266,493,11.58,1353813,15,0,0
29912,29912,2018-04-16 16:03:44,274,1343,49.48,1353824,15,0,0
29913,29913,2018-04-16 16:03:46,656,3967,92.28,1353826,15,0,0
29914,29914,2018-04-16 16:04:31,578,3221,84.63,1353871,15,0,0
29915,29915,2018-04-16 16:04:33,461,96,57.78,1353873,15,0,0
29916,29916,2018-04-16 16:04:36,334,340,16.98,1353876,15,0,0
29917,29917,2018-04-16 16:05:06,798,4952,110.21,1353906,15,0,0
29918,29918,2018-04-16 16:05:46,186,1329,111.81,1353946,15,0,0
29919,29919,2018-04-16 16:06:14,439,2577,37.09,1353974,15,0,0
29920,29920,2018-04-16 16:07:05,815,4362,136.72,1354025,15,0,0
29921,29921,2018-04-16 16:07:33,980,2271,34.22,1354053,15,0,0
29922,29922,2018-04-16 16:08:44,8,4598,8.2,1354124,15,0,0
29923,29923,2018-04-16 16:08:52,541,3994,4.83,1354132,15,0,0
29924,29924,2018-04-16 16:10:10,198,4761,133.11,1354210,15,0,0
29925,29925,2018-04-16 16:10:26,833,4243,28.24,1354226,15,0,0
29926,29926,2018-04-16 16:11:01,100,305,2.82,1354261,15,0,0
29927,29927,2018-04-16 16:12:09,429,421,33.87,1354329,15,0,0
29928,29928,2018-04-16 16:12:53,918,3319,5.37,1354373,15,0,0
29929,29929,2018-04-16 16:13:39,955,2019,80.2,1354419,15,0,0
29930,29930,2018-04-16 16:14:20,866,2561,40.8,1354460,15,0,0
29931,29931,2018-04-16 16:14:32,742,722,73.62,1354472,15,0,0
29932,29932,2018-04-16 16:15:35,566,461,3.74,1354535,15,0,0
29933,29933,2018-04-16 16:15:53,370,711,7.48,1354553,15,0,0
29934,29934,2018-04-16 16:16:07,721,4999,97.14,1354567,15,0,0
29935,29935,2018-04-16 16:16:09,910,3331,23.43,1354569,15,0,0
29936,29936,2018-04-16 16:16:15,667,4936,64.49,1354575,15,0,0
29937,29937,2018-04-16 16:17:15,769,1213,42.95,1354635,15,0,0
29938,29938,2018-04-16 16:17:18,38,4115,24.62,1354638,15,0,0
29939,29939,2018-04-16 16:18:59,387,3170,112.24,1354739,15,0,0
29940,29940,2018-04-16 16:19:31,517,3813,52.46,1354771,15,0,0
29941,29941,2018-04-16 16:19:54,891,121,59.74,1354794,15,0,0
29942,29942,2018-04-16 16:20:55,424,4503,88.88,1354855,15,0,0
29943,29943,2018-04-16 16:21:23,742,4560,16.03,1354883,15,0,0
29944,29944,2018-04-16 16:21:41,676,989,13.73,1354901,15,0,0
29945,29945,2018-04-16 16:22:29,648,4700,3.18,1354949,15,0,0
29946,29946,2018-04-16 16:23:46,873,723,5.79,1355026,15,0,0
29947,29947,2018-04-16 16:23:46,551,1191,46.25,1355026,15,0,0
29948,29948,2018-04-16 16:24:25,534,254,12.71,1355065,15,0,0
29949,29949,2018-04-16 16:26:02,140,3043,26.89,1355162,15,0,0
29950,29950,2018-04-16 16:26:53,267,4943,4.07,1355213,15,0,0
29951,29951,2018-04-16 16:26:55,459,2190,57.84,1355215,15,0,0
29952,29952,2018-04-16 16:27:01,382,1832,18.52,1355221,15,0,0
29953,29953,2018-04-16 16:27:29,604,3456,15.37,1355249,15,0,0
29954,29954,2018-04-16 16:28:42,514,2011,73.77,1355322,15,0,0
29955,29955,2018-04-16 16:31:03,633,4753,128.19,1355463,15,0,0
29956,29956,2018-04-16 16:31:23,259,4422,20.24,1355483,15,0,0
29957,29957,2018-04-16 16:31:42,912,1115,58.68,1355502,15,0,0
29958,29958,2018-04-16 16:33:09,856,3214,48.44,1355589,15,0,0
29959,29959,2018-04-16 16:35:11,375,3527,33.84,1355711,15,0,0
29960,29960,2018-04-16 16:35:44,942,2436,37.92,1355744,15,0,0
29961,29961,2018-04-16 16:35:55,13,1275,12.58,1355755,15,0,0
29962,29962,2018-04-16 16:36:38,548,1514,75.64,1355798,15,0,0
29963,29963,2018-04-16 16:37:00,264,2857,61.25,1355820,15,0,0
29964,29964,2018-04-16 16:37:14,267,1280,5.16,1355834,15,0,0
29965,29965,2018-04-16 16:38:05,914,4968,17.61,1355885,15,0,0
29966,29966,2018-04-16 16:38:43,160,4772,168.47,1355923,15,0,0
29967,29967,2018-04-16 16:39:32,842,795,8.85,1355972,15,0,0
29968,29968,2018-04-16 16:40:10,295,2562,92.8,1356010,15,0,0
29969,29969,2018-04-16 16:40:57,179,889,4.14,1356057,15,0,0
29970,29970,2018-04-16 16:42:10,577,4184,71.75,1356130,15,0,0
29971,29971,2018-04-16 16:42:22,111,4711,119.02,1356142,15,0,0
29972,29972,2018-04-16 16:42:46,22,2671,58.64,1356166,15,0,0
29973,29973,2018-04-16 16:42:53,710,285,84.72,1356173,15,0,0
29974,29974,2018-04-16 16:44:19,734,1891,114.18,1356259,15,0,0
29975,29975,2018-04-16 16:44:56,962,3654,43.69,1356296,15,0,0
29976,29976,2018-04-16 16:45:55,908,3560,165.95,1356355,15,1,3
29977,29977,2018-04-16 16:46:06,577,4237,408.2,1356366,15,1,3
29978,29978,2018-04-16 16:47:10,377,1250,10.26,1356430,15,0,0
29979,29979,2018-04-16 16:48:09,230,2323,65.32,1356489,15,0,0
29980,29980,2018-04-16 16:48:41,701,4112,40.15,1356521,15,0,0
29981,29981,2018-04-16 16:49:40,703,1664,137.88,1356580,15,0,0
29982,29982,2018-04-16 16:50:43,500,4179,77.38,1356643,15,0,0
29983,29983,2018-04-16 16:51:07,988,1183,94.96,1356667,15,0,0
29984,29984,2018-04-16 16:51:31,815,3942,105.59,1356691,15,0,0
29985,29985,2018-04-16 16:52:06,93,871,36.78,1356726,15,0,0
29986,29986,2018-04-16 16:52:39,274,3985,58.22,1356759,15,0,0
29987,29987,2018-04-16 16:52:50,499,3130,130.95,1356770,15,0,0
29988,29988,2018-04-16 16:54:10,417,4536,56.38,1356850,15,0,0
29989,29989,2018-04-16 16:54:20,547,1452,91.84,1356860,15,0,0
29990,29990,2018-04-16 16:55:17,548,4059,51.7,1356917,15,0,0
29991,29991,2018-04-16 16:56:13,686,4354,78.17,1356973,15,0,0
29992,29992,2018-04-16 16:56:21,505,3450,57.69,1356981,15,0,0
29993,29993,2018-04-16 16:56:30,891,423,72.72,1356990,15,0,0
29994,29994,2018-04-16 16:58:51,696,1251,25.05,1357131,15,0,0
29995,29995,2018-04-16 16:59:46,884,2046,42.01,1357186,15,0,0
29996,29996,2018-04-16 16:59:52,532,478,22.52,1357192,15,0,0
29997,29997,2018-04-16 17:01:15,831,105,103.28,1357275,15,0,0
29998,29998,2018-04-16 17:02:08,424,4154,40.9,1357328,15,0,0
29999,29999,2018-04-16 17:03:34,377,2496,4.5,1357414,15,0,0
30000,30000,2018-04-16 17:03:51,152,4447,56.71,1357431,15,0,0
30001,30001,2018-04-16 17:05:02,359,3599,48.07,1357502,15,0,0
30002,30002,2018-04-16 17:05:41,206,719,29.85,1357541,15,0,0
30003,30003,2018-04-16 17:06:11,878,1799,10.05,1357571,15,0,0
30004,30004,2018-04-16 17:07:18,329,892,119.87,1357638,15,0,0
30005,30005,2018-04-16 17:10:23,267,1055,6.64,1357823,15,0,0
30006,30006,2018-04-16 17:11:31,363,12,16.14,1357891,15,0,0
30007,30007,2018-04-16 17:11:42,913,2164,57.12,1357902,15,0,0
30008,30008,2018-04-16 17:11:45,864,3010,21.68,1357905,15,0,0
30009,30009,2018-04-16 17:11:46,721,1472,172.43,1357906,15,0,0
30010,30010,2018-04-16 17:12:16,880,1245,54.54,1357936,15,0,0
30011,30011,2018-04-16 17:13:37,556,1495,12.96,1358017,15,0,0
30012,30012,2018-04-16 17:13:45,370,1992,8.07,1358025,15,0,0
30013,30013,2018-04-16 17:14:28,984,1178,21.36,1358068,15,0,0
30014,30014,2018-04-16 17:14:51,269,2882,23.32,1358091,15,0,0
30015,30015,2018-04-16 17:15:28,547,2265,81.29,1358128,15,0,0
30016,30016,2018-04-16 17:16:23,335,3856,115.0,1358183,15,0,0
30017,30017,2018-04-16 17:16:33,771,3212,19.55,1358193,15,0,0
30018,30018,2018-04-16 17:18:38,942,3440,89.94,1358318,15,0,0
30019,30019,2018-04-16 17:19:06,469,299,97.24,1358346,15,0,0
30020,30020,2018-04-16 17:19:24,955,4815,21.42,1358364,15,0,0
30021,30021,2018-04-16 17:19:40,348,603,110.31,1358380,15,0,0
30022,30022,2018-04-16 17:20:03,807,1161,20.69,1358403,15,0,0
30023,30023,2018-04-16 17:21:31,877,2390,33.69,1358491,15,0,0
30024,30024,2018-04-16 17:22:15,475,2886,78.74,1358535,15,0,0
30025,30025,2018-04-16 17:22:46,981,2071,41.01,1358566,15,0,0
30026,30026,2018-04-16 17:24:04,645,471,68.88,1358644,15,0,0
30027,30027,2018-04-16 17:25:37,600,4930,7.47,1358737,15,0,0
30028,30028,2018-04-16 17:26:36,102,3837,7.4,1358796,15,0,0
30029,30029,2018-04-16 17:26:53,25,1101,124.59,1358813,15,0,0
30030,30030,2018-04-16 17:27:23,248,2310,92.91,1358843,15,0,0
30031,30031,2018-04-16 17:28:28,255,1624,96.24,1358908,15,0,0
30032,30032,2018-04-16 17:29:08,713,325,54.75,1358948,15,0,0
30033,30033,2018-04-16 17:30:05,83,1232,126.63,1359005,15,0,0
30034,30034,2018-04-16 17:30:58,561,1300,66.92,1359058,15,0,0
30035,30035,2018-04-16 17:31:11,702,992,3.99,1359071,15,0,0
30036,30036,2018-04-16 17:31:14,360,4094,53.48,1359074,15,0,0
30037,30037,2018-04-16 17:31:27,832,2825,103.4,1359087,15,0,0
30038,30038,2018-04-16 17:32:24,859,3859,56.21,1359144,15,0,0
30039,30039,2018-04-16 17:32:49,222,707,41.28,1359169,15,0,0
30040,30040,2018-04-16 17:33:30,4,1564,34.75,1359210,15,0,0
30041,30041,2018-04-16 17:36:22,891,3221,53.0,1359382,15,0,0
30042,30042,2018-04-16 17:37:03,599,3374,98.71,1359423,15,0,0
30043,30043,2018-04-16 17:37:23,758,3172,12.67,1359443,15,0,0
30044,30044,2018-04-16 17:37:30,766,1676,99.3,1359450,15,0,0
30045,30045,2018-04-16 17:37:47,376,4251,76.95,1359467,15,0,0
30046,30046,2018-04-16 17:39:40,708,2276,22.97,1359580,15,0,0
30047,30047,2018-04-16 17:39:42,634,4557,68.95,1359582,15,0,0
30048,30048,2018-04-16 17:40:22,195,4345,97.49,1359622,15,0,0
30049,30049,2018-04-16 17:40:46,689,71,89.06,1359646,15,0,0
30050,30050,2018-04-16 17:40:47,81,2154,83.68,1359647,15,0,0
30051,30051,2018-04-16 17:41:07,329,721,113.99,1359667,15,0,0
30052,30052,2018-04-16 17:41:41,637,688,1.27,1359701,15,0,0
30053,30053,2018-04-16 17:42:26,423,1429,14.36,1359746,15,0,0
30054,30054,2018-04-16 17:43:00,474,18,12.97,1359780,15,0,0
30055,30055,2018-04-16 17:43:20,683,4407,206.32,1359800,15,0,0
30056,30056,2018-04-16 17:43:27,376,2735,24.56,1359807,15,1,2
30057,30057,2018-04-16 17:43:35,842,3085,7.29,1359815,15,0,0
30058,30058,2018-04-16 17:44:28,179,4349,38.36,1359868,15,0,0
30059,30059,2018-04-16 17:48:40,866,2379,48.76,1360120,15,0,0
30060,30060,2018-04-16 17:49:04,303,4875,87.63,1360144,15,0,0
30061,30061,2018-04-16 17:49:32,448,774,67.67,1360172,15,0,0
30062,30062,2018-04-16 17:49:47,301,4648,31.16,1360187,15,0,0
30063,30063,2018-04-16 17:49:54,799,1136,80.25,1360194,15,1,2
30064,30064,2018-04-16 17:52:04,977,4769,14.5,1360324,15,0,0
30065,30065,2018-04-16 17:52:06,856,3214,38.24,1360326,15,0,0
30066,30066,2018-04-16 17:52:30,476,2352,61.37,1360350,15,0,0
30067,30067,2018-04-16 17:53:58,577,4184,20.45,1360438,15,0,0
30068,30068,2018-04-16 17:54:02,69,3984,47.3,1360442,15,0,0
30069,30069,2018-04-16 17:54:29,376,2819,125.17,1360469,15,0,0
30070,30070,2018-04-16 17:54:29,801,1396,26.71,1360469,15,0,0
30071,30071,2018-04-16 17:55:01,630,1548,131.34,1360501,15,0,0
30072,30072,2018-04-16 17:55:26,352,2731,24.34,1360526,15,0,0
